Sensor,Timestamp,X,Y,Z
accelerometer,2023-10-19 22:00:29.258211,-0.9387710156049579,0.9585552549399435,-0.010821838265657423
accelerometer,2023-10-19 22:00:29.268206,-1.0982810479510574,0.6201455762535333,0.3393476901888847
accelerometer,2023-10-19 22:00:29.278201,-0.8387110241584479,0.3112469464726746,0.4252010963022709
accelerometer,2023-10-19 22:00:29.288196,-0.3505122044123709,0.10880436585098505,0.3744312785297632
accelerometer,2023-10-19 22:00:29.298191,0.21520072071217,0.03121171534359455,0.2909989620834589
accelerometer,2023-10-19 22:00:29.308186,0.9641238488525151,0.11031842367574572,0.09072948771715164
accelerometer,2023-10-19 22:00:29.318181,1.7673682767018675,0.4795547639109194,-0.10943009653389453
accelerometer,2023-10-19 22:00:29.328176,2.6125796226650473,1.2498003007389604,-0.1774047316074371
accelerometer,2023-10-19 22:00:29.338171,2.6036048735707995,1.0234281246058643,-0.4858166007846594
accelerometer,2023-10-19 22:00:29.348167,2.243581767360866,0.9122177205264568,-0.45323944230675695
accelerometer,2023-10-19 22:00:29.358162,1.9867979402206837,0.9591644728794694,-0.2116822642624378
accelerometer,2023-10-19 22:00:29.368157,1.4025835090480745,0.638329029328376,-0.004981880065798759
accelerometer,2023-10-19 22:00:29.378152,0.8003565974533557,0.3606812778577208,0.3584586333721876
accelerometer,2023-10-19 22:00:29.388147,0.32096279625780877,0.08724705242887139,0.5302116228282451
accelerometer,2023-10-19 22:00:29.398142,0.014044088247790932,-0.19434139949157833,0.5493856943756341
accelerometer,2023-10-19 22:00:29.408137,-0.1650599946234375,-0.45806379372328515,0.4401531662404537
accelerometer,2023-10-19 22:00:29.418132,-0.4420564425785094,-0.8444694415546953,-0.1486181975841522
accelerometer,2023-10-19 22:00:29.428128,-0.7221837359052151,-1.2777655815072357,-1.0981553026795388
accelerometer,2023-10-19 22:00:29.438123,-0.800440914735943,-1.5467457501366733,-1.8617115710020065
accelerometer,2023-10-19 22:00:29.448118,-0.5920424944497644,-1.637854008038342,-2.1714532274782656
accelerometer,2023-10-19 22:00:29.458113,-0.0871763252802193,-1.227522564087808,-2.0745085185080767
accelerometer,2023-10-19 22:00:29.468108,0.25776516632772983,-0.8647247324675321,-1.6707967849582432
accelerometer,2023-10-19 22:00:29.478103,0.12798567085675894,-0.37915991448685527,-0.9897031112670898
accelerometer,2023-10-19 22:00:29.488098,-0.18863164354264736,0.09591616964004933,-0.3478986609131098
accelerometer,2023-10-19 22:00:29.498092,-0.26302440203018485,0.05612425747774541,-0.09306114553511143
accelerometer,2023-10-19 22:00:29.508089,-0.6875789440572262,0.4509587109584361,0.015508534777164459
accelerometer,2023-10-19 22:00:29.518084,-0.7054500432472676,0.2955970304634422,-0.12121698043942451
accelerometer,2023-10-19 22:00:29.528079,-0.5286023610007018,0.11892441252283752,-0.14137363328337668
accelerometer,2023-10-19 22:00:29.538074,-0.2990649257697165,-0.0035918870121240615,0.05777180548906326
accelerometer,2023-10-19 22:00:29.548069,-0.1645906235460192,-0.09214074275456369,0.14130582874417305
accelerometer,2023-10-19 22:00:29.558064,-0.0713913847144693,-0.12897738530784844,-0.08293255023062229
accelerometer,2023-10-19 22:00:29.568058,0.1513206614758819,-0.19480280645824968,-0.43556817653775215
accelerometer,2023-10-19 22:00:29.578054,0.32262846444770693,-0.3675597122598439,-0.6487111610025167
accelerometer,2023-10-19 22:00:29.588050,0.23922698153108357,-0.4736861641384661,-0.6094529173254967
accelerometer,2023-10-19 22:00:29.598045,0.00463489325903356,-0.5232336005091667,-0.4800426935583353
accelerometer,2023-10-19 22:00:29.608040,-0.023095117448642847,-0.6005518910545855,-0.7596645215809344
accelerometer,2023-10-19 22:00:29.618035,-0.16069909600019455,-0.373171779987961,-1.6384399912327527
accelerometer,2023-10-19 22:00:29.628030,-0.19560674325227737,-0.09613704584911464,-3.22806363684833
accelerometer,2023-10-19 22:00:29.638024,-0.25902393421716985,0.11847418453730642,-5.575268568029999
accelerometer,2023-10-19 22:00:29.648020,-0.3557387799542397,0.23451230103410778,-8.010700648719071
accelerometer,2023-10-19 22:00:29.658015,0.24654110393673181,-0.5404023235835135,-10.345893655067682
accelerometer,2023-10-19 22:00:29.668011,0.5597389652814716,-1.2014195700600743,-12.286830153954028
accelerometer,2023-10-19 22:00:29.678006,0.22622641098685561,-0.6977012557514012,-13.721868802535534
accelerometer,2023-10-19 22:00:29.688001,-0.05736746247187256,0.22200535922572015,-14.475062666797637
accelerometer,2023-10-19 22:00:29.697996,-0.07002243444882333,0.7207065760247409,-14.326553190284967
accelerometer,2023-10-19 22:00:29.707990,-0.6716349404722451,0.9122598061025142,-12.886626769661902
accelerometer,2023-10-19 22:00:29.717985,-1.8385804323919117,1.2383330041766165,-10.219119040501116
accelerometer,2023-10-19 22:00:29.727981,-2.7571687108635903,1.9597230324208734,-6.9806012296557425
accelerometer,2023-10-19 22:00:29.737976,-3.3662063253864645,2.317932513337582,-3.423891913896799
accelerometer,2023-10-19 22:00:29.747971,-3.3877804438129067,2.778070044595003,0.3244219237357378
accelerometer,2023-10-19 22:00:29.757967,-2.7592285660028457,3.516536003063619,3.633717736637592
accelerometer,2023-10-19 22:00:29.767962,-2.6702508903890845,4.182444674843549,6.5058250783234834
accelerometer,2023-10-19 22:00:29.777956,-1.0419175748899578,5.278703788512945,9.309902255356311
accelerometer,2023-10-19 22:00:29.787952,0.217044485415332,6.619006636345386,12.45822132436037
accelerometer,2023-10-19 22:00:29.797947,0.2300674504544586,6.457407376635074,16.52279716014862
accelerometer,2023-10-19 22:00:29.807942,0.19939276459701358,6.284703954586386,21.68411141755581
accelerometer,2023-10-19 22:00:29.817937,1.4297292901270091,6.3626119546532625,26.560924842727182
accelerometer,2023-10-19 22:00:29.827932,3.2654461497813463,5.7483688804417845,29.45752774324417
accelerometer,2023-10-19 22:00:29.837928,4.144439938358962,4.666752040109038,30.453391715228555
accelerometer,2023-10-19 22:00:29.847923,3.6377749030739066,3.4244036628112196,29.791242980504034
accelerometer,2023-10-19 22:00:29.857918,2.2248244599208236,2.725320158921182,28.56554967767
accelerometer,2023-10-19 22:00:29.867913,0.6014969168197363,2.010740687474608,27.11671865057945
accelerometer,2023-10-19 22:00:29.877908,-0.6168856976747512,1.3038672603607178,24.678610044157505
accelerometer,2023-10-19 22:00:29.887903,-1.2960124552071093,1.3665585482038556,20.711462316942214
accelerometer,2023-10-19 22:00:29.897898,-1.959415427776426,2.1341610231772066,14.65477041465044
accelerometer,2023-10-19 22:00:29.907893,-3.4365696091622113,3.8761636802151798,6.450021358036994
accelerometer,2023-10-19 22:00:29.917889,-4.2900054703742265,6.821929255568981,-7.568824896469712
accelerometer,2023-10-19 22:00:29.927883,-4.476886763118207,8.637880945914983,-25.685650074672697
accelerometer,2023-10-19 22:00:29.937879,-6.571296206143498,10.332138685959578,-38.51423148260116
accelerometer,2023-10-19 22:00:29.947874,-5.84491085382998,13.046755372297763,-48.24238253090381
accelerometer,2023-10-19 22:00:29.957869,-4.532449660386145,13.227642685323953,-53.789378359651565
accelerometer,2023-10-19 22:00:29.967864,-2.392938800613582,11.920164248728751,-53.84189180622101
accelerometer,2023-10-19 22:00:29.977859,-1.2850795577824115,10.72076507858038,-46.165735246801376
accelerometer,2023-10-19 22:00:29.987854,-2.0837968635961412,8.701333719649911,-34.45619761580229
accelerometer,2023-10-19 22:00:29.997850,-4.298097591415047,6.430519369709492,-21.706837628626822
accelerometer,2023-10-19 22:00:30.007845,-6.327227922061085,4.396622847574949,-10.171045622205733
accelerometer,2023-10-19 22:00:30.017840,-5.573320941093564,2.868857984501123,-2.1556939328104257
accelerometer,2023-10-19 22:00:30.027835,-6.186605983927846,3.1014719776332376,4.849579965808988
accelerometer,2023-10-19 22:00:30.037830,-4.108075662557781,2.9288053804636,9.766449507036805
accelerometer,2023-10-19 22:00:30.047824,-2.296039976611733,2.815347928109765,13.984220931327343
accelerometer,2023-10-19 22:00:30.057819,-0.8978397972144186,2.3882408520556986,17.919668867421148
accelerometer,2023-10-19 22:00:30.067814,-0.3359661214591935,2.5032173306703567,21.91507238278389
accelerometer,2023-10-19 22:00:30.077810,0.4277854867722839,2.886546785926819,26.425993809711933
accelerometer,2023-10-19 22:00:30.087806,1.7527530375026166,2.886947183421254,30.272056658434867
accelerometer,2023-10-19 22:00:30.097800,2.867851437807083,2.5590619674891233,32.569412393820286
accelerometer,2023-10-19 22:00:30.107795,3.02989814902395,2.0647753522619605,32.7091856061697
accelerometer,2023-10-19 22:00:30.117790,1.946151457055658,1.2192352127358317,30.915021384739873
accelerometer,2023-10-19 22:00:30.127785,0.04305949912350625,0.8129527519151568,28.37933035596609
accelerometer,2023-10-19 22:00:30.137780,-1.719771389877051,0.8318161500781774,25.432049407613277
accelerometer,2023-10-19 22:00:30.147775,-2.7688731771826744,1.2000569034047424,21.63228069255352
accelerometer,2023-10-19 22:00:30.157770,-2.642651812584698,2.3852198967993257,15.981026032429932
accelerometer,2023-10-19 22:00:30.167767,-1.9653021477274595,3.8809699114531275,7.739501196604967
accelerometer,2023-10-19 22:00:30.177762,-0.33760223476104434,5.365095539286733,-7.941186967509984
accelerometer,2023-10-19 22:00:30.187757,-2.51163181553334,6.361010364675521,-18.079341542983055
accelerometer,2023-10-19 22:00:30.197752,-3.99460038228631,8.56953338587582,-26.33934896095991
accelerometer,2023-10-19 22:00:30.207747,-3.489331477534771,10.582094274514914,-33.40215501109361
accelerometer,2023-10-19 22:00:30.217741,-0.4104223371043801,11.358036561679839,-40.93271184396743
accelerometer,2023-10-19 22:00:30.227737,2.8950775906458497,11.462477763885259,-45.51319839003086
accelerometer,2023-10-19 22:00:30.237732,3.3892113533988595,10.357580585730075,-44.310308455157276
accelerometer,2023-10-19 22:00:30.247727,1.2829475141897797,8.838481844192742,-36.60515493383407
accelerometer,2023-10-19 22:00:30.257722,-1.3659801637940108,7.116155363005399,-26.568843945288656
accelerometer,2023-10-19 22:00:30.267717,-3.6069717685312033,4.584712931586802,-17.037393865215776
accelerometer,2023-10-19 22:00:30.277712,-5.211501306855678,2.713941855816543,-8.216258877143263
accelerometer,2023-10-19 22:00:30.287708,-5.293302807229757,2.2133334902219475,-1.3689391597300766
accelerometer,2023-10-19 22:00:30.297703,-4.191077770893275,3.021463790416717,3.305594620296359
accelerometer,2023-10-19 22:00:30.307697,-2.963548777064681,3.7864720111131667,7.69762546390593
accelerometer,2023-10-19 22:00:30.317693,-2.2672607491120695,4.123098751905561,12.539736409008503
accelerometer,2023-10-19 22:00:30.327688,-1.9840889735229312,3.8150548392578956,17.017053672498463
accelerometer,2023-10-19 22:00:30.337683,-0.8389487784370779,3.591607610660791,20.689404798913
accelerometer,2023-10-19 22:00:30.347678,0.035920441023819145,3.072537851832807,24.569465778827666
accelerometer,2023-10-19 22:00:30.357673,0.26192148228958245,2.3403896982088686,28.469580535733698
accelerometer,2023-10-19 22:00:30.367668,0.8587354289248585,1.6638944582238793,31.529618094694612
accelerometer,2023-10-19 22:00:30.377664,1.333234078489989,1.220508593672514,33.005673813319206
accelerometer,2023-10-19 22:00:30.387658,1.1974039046779275,0.9752996151223778,32.13946614881754
accelerometer,2023-10-19 22:00:30.397654,0.5635620307009667,0.7893459586173296,28.923693253743647
accelerometer,2023-10-19 22:00:30.407649,-0.3145548654442653,0.6155962423861027,24.913330654180047
accelerometer,2023-10-19 22:00:30.417645,-1.2694976655080914,0.6342908598534762,20.78161429605484
accelerometer,2023-10-19 22:00:30.427639,-1.8854387758091091,0.7400969206713139,15.954955187106131
accelerometer,2023-10-19 22:00:30.437635,-1.3756357347592711,1.5420958785042165,6.694557844153046
accelerometer,2023-10-19 22:00:30.447630,-2.1570406712442636,2.986120674356818,-1.3258347620189188
accelerometer,2023-10-19 22:00:30.457624,-2.1613516663111745,5.624281897523999,-11.388237638676166
accelerometer,2023-10-19 22:00:30.467619,-2.5333766143515706,7.622159596294164,-21.479341709160803
accelerometer,2023-10-19 22:00:30.477614,-3.0115105516791343,9.026177083668113,-30.45440644522905
accelerometer,2023-10-19 22:00:30.487609,-2.8031980561107397,10.400304459691046,-37.34190970447063
accelerometer,2023-10-19 22:00:30.497606,-1.7378038901738821,10.275797790056467,-41.843266015195844
accelerometer,2023-10-19 22:00:30.507601,-0.44774617865271865,9.381240813905,-42.38371495440006
accelerometer,2023-10-19 22:00:30.517596,-0.22203363547213376,8.266354741176963,-37.899389273452755
accelerometer,2023-10-19 22:00:30.527591,-0.966083312357217,6.562086479249596,-30.236966640353202
accelerometer,2023-10-19 22:00:30.537585,-2.1753139945596454,4.781759352253377,-21.2814693590641
accelerometer,2023-10-19 22:00:30.547580,-3.606998072016239,3.268528625966608,-12.100318571305275
accelerometer,2023-10-19 22:00:30.557575,-4.189368336626887,2.3991942077465356,-4.6342046922475095
accelerometer,2023-10-19 22:00:30.567570,-4.020486810953915,2.367281796787679,0.6286316650480032
accelerometer,2023-10-19 22:00:30.577566,-3.4820009885162113,2.712442849430442,5.0459933492690325
accelerometer,2023-10-19 22:00:30.587562,-2.669116333401203,2.882728981204331,9.498453234878182
accelerometer,2023-10-19 22:00:30.597557,-1.7782121806688607,2.909661119532585,13.763264642763136
accelerometer,2023-10-19 22:00:30.607552,-1.013512295269221,2.4246096579015255,18.14613485931754
accelerometer,2023-10-19 22:00:30.617547,-0.27247891573170196,1.8824708659142255,22.426706730914116
accelerometer,2023-10-19 22:00:30.627542,0.4304714013880118,1.6967007492825388,26.057920375776288
accelerometer,2023-10-19 22:00:30.637537,1.0125661004602908,1.3376441500172018,28.38628616645336
accelerometer,2023-10-19 22:00:30.647532,1.1125842985916883,1.2835352509498597,28.875891053605077
accelerometer,2023-10-19 22:00:30.657528,1.1763941421359776,0.891901785467565,27.372867833077905
accelerometer,2023-10-19 22:00:30.667522,0.8508998399283736,0.5701929200828075,25.59750417370796
accelerometer,2023-10-19 22:00:30.677517,0.46114071695059533,0.9620385670110583,23.643828604757786
accelerometer,2023-10-19 22:00:30.687512,0.16516798504255711,1.2151521812058985,20.489341660773754
accelerometer,2023-10-19 22:00:30.697507,-0.2158471471232362,1.4448489717170596,16.424978590953348
accelerometer,2023-10-19 22:00:30.707502,-0.5661696559160947,2.065648920226097,11.19372862753272
accelerometer,2023-10-19 22:00:30.717497,-0.6544434210442006,2.8530647875636816,4.512507819336652
accelerometer,2023-10-19 22:00:30.727493,-0.5638443913063034,3.7540114647522564,-3.195302938497066
accelerometer,2023-10-19 22:00:30.737488,-0.7278419077973812,4.926725164809823,-11.288139434111118
accelerometer,2023-10-19 22:00:30.747483,-1.2333727514207362,6.158047413441539,-19.496299760472773
accelerometer,2023-10-19 22:00:30.757478,-1.87480208485201,7.1747285480052225,-26.980223436987398
accelerometer,2023-10-19 22:00:30.767473,-2.112308964592218,7.575924499341845,-33.26299905385971
accelerometer,2023-10-19 22:00:30.777468,-2.033334942729026,7.401769709441066,-37.23929337960482
accelerometer,2023-10-19 22:00:30.787463,-1.5723086459383369,6.76001318988204,-37.87562728959322
accelerometer,2023-10-19 22:00:30.797458,-1.398571058536321,5.726650969630479,-34.50332644672394
accelerometer,2023-10-19 22:00:30.807453,-1.9257859837666154,4.474143601889908,-27.77088983055353
accelerometer,2023-10-19 22:00:30.817448,-3.022892654176056,3.042222208546102,-19.589355645310878
accelerometer,2023-10-19 22:00:30.827445,-3.78864701706469,1.8124737851023673,-11.523451580286025
accelerometer,2023-10-19 22:00:30.837440,-3.6202719796091314,1.2031768620561807,-4.992209736633301
accelerometer,2023-10-19 22:00:30.847435,-3.1003496956050394,1.400578452835977,-1.0389730458706616
accelerometer,2023-10-19 22:00:30.857430,-2.7825916136726736,2.13825253027454,1.8249802154541015
accelerometer,2023-10-19 22:00:30.867424,-2.603505797110498,2.6937670827940106,5.551363376307487
accelerometer,2023-10-19 22:00:30.877419,-1.9624203086808323,3.018115064510703,9.791269475516676
accelerometer,2023-10-19 22:00:30.887414,-1.2363425610117613,2.9036490196362137,13.541819693899154
accelerometer,2023-10-19 22:00:30.897409,-0.6031327743932604,2.4591534402772783,16.662423072981834
accelerometer,2023-10-19 22:00:30.907405,-0.04977463272269815,1.9444550284013151,19.03128687826395
accelerometer,2023-10-19 22:00:30.917400,0.3435008643455803,1.6102902938082813,20.236316163253782
accelerometer,2023-10-19 22:00:30.927395,0.7490290727328509,1.4412456865280865,20.32736830705404
accelerometer,2023-10-19 22:00:30.937391,1.2177257580209522,1.4709014046013353,19.567559993088246
accelerometer,2023-10-19 22:00:30.947386,1.3848318715192376,1.5835118847370147,18.452001135665178
accelerometer,2023-10-19 22:00:30.957381,1.1346769609995186,1.5894821913182735,17.190405329322815
accelerometer,2023-10-19 22:00:30.967376,0.7087513498149812,1.5504191779524088,16.08338516766429
accelerometer,2023-10-19 22:00:30.977371,0.2751734520453028,1.4625892110690473,15.280837782168387
accelerometer,2023-10-19 22:00:30.987365,-0.23218553858697413,1.452938462409377,14.23160111643672
accelerometer,2023-10-19 22:00:30.997361,-0.6984636914912611,1.660521182398498,11.866796231156586
accelerometer,2023-10-19 22:00:31.007356,-0.8152328256763517,1.9662125405706463,8.061105140310525
accelerometer,2023-10-19 22:00:31.017351,-0.6060583429837599,2.363513822556287,3.4074528202712533
accelerometer,2023-10-19 22:00:31.027346,-0.15177658854983747,2.594696759971976,-1.733413107869029
accelerometer,2023-10-19 22:00:31.037341,0.18898531581852585,2.2113795796751976,-6.3583063664138315
accelerometer,2023-10-19 22:00:31.047336,0.22472331294752657,1.6499039267942308,-9.646398647767304
accelerometer,2023-10-19 22:00:31.057331,-0.13024316745996475,1.435428963073343,-12.1351841329813
accelerometer,2023-10-19 22:00:31.067326,-0.44330556585676967,1.4571996269851921,-14.792400769752263
accelerometer,2023-10-19 22:00:31.077322,-0.625965441513434,1.578665613749623,-17.704590530979633
accelerometer,2023-10-19 22:00:31.087317,-1.1181424441754817,1.6706702359691261,-19.724174450123307
accelerometer,2023-10-19 22:00:31.097312,-1.9139181435793637,1.5564191490195691,-20.114861866927146
accelerometer,2023-10-19 22:00:31.107307,-2.4020278237372636,1.459135855744779,-19.00562402921915
accelerometer,2023-10-19 22:00:31.117302,-2.415772271451354,1.3891308838874101,-16.75111374834776
accelerometer,2023-10-19 22:00:31.127297,-2.2103937835082412,1.1875664743397385,-13.742885871601104
accelerometer,2023-10-19 22:00:31.137292,-1.9535019659489392,1.0362078189410269,-10.752614507305621
accelerometer,2023-10-19 22:00:31.147287,-1.8275703780777752,1.0663131804779171,-7.767365939608216
accelerometer,2023-10-19 22:00:31.157283,-1.9576653692387043,1.4120134545639156,-4.771368598881364
accelerometer,2023-10-19 22:00:31.167278,-2.2006705541342497,1.8608070233777165,-1.4642390241026877
accelerometer,2023-10-19 22:00:31.177273,-1.8649072983033954,1.8314644629068673,2.165353741559386
accelerometer,2023-10-19 22:00:31.187268,-0.7942010704983026,1.8822526931188999,5.494194212886691
accelerometer,2023-10-19 22:00:31.197263,0.337407004449889,1.962273593686521,8.319849015477299
accelerometer,2023-10-19 22:00:31.207258,1.0590602867402135,1.8010573419444262,10.67202998150587
accelerometer,2023-10-19 22:00:31.217253,1.2775703511960803,1.3298039579108356,12.949965561628341
accelerometer,2023-10-19 22:00:31.227248,1.4791222665883599,0.7263239775151014,15.141995128667354
accelerometer,2023-10-19 22:00:31.237243,1.8016810268007217,0.4711927398875355,16.712217323720456
accelerometer,2023-10-19 22:00:31.247239,2.148468365471065,0.12075228553712368,17.1974394657433
accelerometer,2023-10-19 22:00:31.257234,2.4151588157281276,-0.4337035517096519,16.502128466129303
accelerometer,2023-10-19 22:00:31.267229,2.4142447696231306,-0.9115342683069407,15.15748262065649
accelerometer,2023-10-19 22:00:31.277224,2.186451182384789,-1.2042751056216656,13.714412641310691
accelerometer,2023-10-19 22:00:31.287219,1.7804538221158086,-1.3043741869695484,12.156821964293718
accelerometer,2023-10-19 22:00:31.297214,1.132435173422098,-0.9835181390218436,9.921509720367192
accelerometer,2023-10-19 22:00:31.307209,0.22223668376356362,-0.31890754422843454,6.6322086477458475
accelerometer,2023-10-19 22:00:31.317204,-0.5987809358593076,0.7458016351189464,1.816144582569599
accelerometer,2023-10-19 22:00:31.327200,-0.9687759124420583,1.8679304455168544,-4.30482543836534
accelerometer,2023-10-19 22:00:31.337195,-1.207902502338588,2.8062960221260784,-10.713153434532881
accelerometer,2023-10-19 22:00:31.347190,-1.3216926937781273,3.5767861813649535,-16.268497404909134
accelerometer,2023-10-19 22:00:31.357185,-1.4478494687072931,4.3711449997082354,-20.250379759919642
accelerometer,2023-10-19 22:00:31.367180,-1.6642008938245474,4.701814877922833,-22.5062578220129
accelerometer,2023-10-19 22:00:31.377175,-2.115307708016783,4.520068902240693,-23.04377246133089
accelerometer,2023-10-19 22:00:31.387170,-2.7301450948596,3.835795429469645,-21.61435691332817
accelerometer,2023-10-19 22:00:31.397165,-2.745040466174483,3.070371613709628,-18.58649845343828
accelerometer,2023-10-19 22:00:31.407161,-2.307125872641057,2.4983088081017133,-14.958749854338167
accelerometer,2023-10-19 22:00:31.417156,-1.9604665442645548,1.8304095470264552,-10.975230838036536
accelerometer,2023-10-19 22:00:31.427151,-1.674245756368339,1.2928801485307513,-6.880129515603184
accelerometer,2023-10-19 22:00:31.437146,-1.601143841408938,1.1000294259883463,-2.9267881954222914
accelerometer,2023-10-19 22:00:31.447141,-1.5939834482602775,1.1263817186020315,0.6070955405443906
accelerometer,2023-10-19 22:00:31.457136,-1.391218211555481,1.1654006005652249,3.6515351328790184
accelerometer,2023-10-19 22:00:31.467131,-0.9782252202454954,1.3905572634287178,6.24672581384778
accelerometer,2023-10-19 22:00:31.477126,-0.6174675161506981,1.5346689433738587,8.672787424123287
accelerometer,2023-10-19 22:00:31.487122,-0.252448830143176,1.440073720139265,11.199124933618306
accelerometer,2023-10-19 22:00:31.497117,0.26796529249846934,1.2066709147170185,13.612867160546779
accelerometer,2023-10-19 22:00:31.507112,0.8810973367281257,1.0740984275266527,15.482825166368483
accelerometer,2023-10-19 22:00:31.517107,1.4084675986506043,0.9347080770149826,16.364076086223125
accelerometer,2023-10-19 22:00:31.527102,1.8540170709766446,0.5247910590842366,16.388372323089836
accelerometer,2023-10-19 22:00:31.537097,1.8828094502188264,-0.040083296324312685,16.02774452898502
accelerometer,2023-10-19 22:00:31.547092,1.4018693694293498,-0.5129354938566685,15.448623621559141
accelerometer,2023-10-19 22:00:31.557087,0.6353438760377467,-0.8835045440003275,14.541456170159577
accelerometer,2023-10-19 22:00:31.567083,-0.029295798719674346,-1.0331127755351364,13.051508704304695
accelerometer,2023-10-19 22:00:31.577078,-0.6622825902372598,-0.7978868463389575,10.394432352787256
accelerometer,2023-10-19 22:00:31.587073,-1.0402219499532133,-0.25749767449796196,6.581759732490777
accelerometer,2023-10-19 22:00:31.597068,-1.0791731004424392,0.31847748224809763,1.768374531134963
accelerometer,2023-10-19 22:00:31.607063,-0.945218292048201,0.9545665506299584,-3.7620857578754423
accelerometer,2023-10-19 22:00:31.617058,-1.0222319005586207,1.6857792500346898,-9.298528628426789
accelerometer,2023-10-19 22:00:31.627053,-1.2248646699901669,2.327074289561808,-14.09256323262453
accelerometer,2023-10-19 22:00:31.637048,-1.35315049283728,2.845209982410073,-17.55964780703783
accelerometer,2023-10-19 22:00:31.647043,-1.3186318449027836,3.2243241580590603,-19.311866737663745
accelerometer,2023-10-19 22:00:31.657039,-1.1602692290261387,3.435143083490431,-19.52407273353934
accelerometer,2023-10-19 22:00:31.667034,-1.060613799792528,3.3685034964129326,-18.600083911198375
accelerometer,2023-10-19 22:00:31.677029,-1.1919117370024324,2.979761368457973,-16.607190430581568
accelerometer,2023-10-19 22:00:31.687024,-1.321982324374467,2.4766782833129164,-13.605021707743406
accelerometer,2023-10-19 22:00:31.697019,-1.2925102923050522,1.9243609193995594,-10.209897623169422
accelerometer,2023-10-19 22:00:31.707014,-1.2329327525682747,1.6536322996675967,-6.724105425676703
accelerometer,2023-10-19 22:00:31.717009,-1.0824874856874347,1.4163237189784645,-3.039648266404867
accelerometer,2023-10-19 22:00:31.727004,-0.8941218726698309,1.1945413548536599,0.5433855771780014
accelerometer,2023-10-19 22:00:31.737000,-0.530594192405045,0.9940411404713988,3.6303047133237123
accelerometer,2023-10-19 22:00:31.746995,-0.13486403219364582,0.9116364135071635,6.163904907298088
accelerometer,2023-10-19 22:00:31.756990,0.016033873825520278,0.8771350089684128,8.266184645307064
accelerometer,2023-10-19 22:00:31.766985,0.03985704982038587,0.7387566119782626,10.128153405940532
accelerometer,2023-10-19 22:00:31.776980,0.22522088720612227,0.41755438094139097,11.662454392784833
accelerometer,2023-10-19 22:00:31.786975,0.6658551880270243,0.08126169440895319,12.739613669186829
accelerometer,2023-10-19 22:00:31.796970,1.055920162083581,-0.04641249934583902,13.185118717849253
accelerometer,2023-10-19 22:00:31.806965,1.2737453860804437,-0.28830168582350013,13.118069380927086
accelerometer,2023-10-19 22:00:31.816960,1.325803928489238,-0.8425345279693603,12.686011842858791
accelerometer,2023-10-19 22:00:31.826956,1.0507659941907972,-1.3531013929985463,11.811758819067478
accelerometer,2023-10-19 22:00:31.836951,0.5021615133207291,-1.5885286899857223,10.500163010281323
accelerometer,2023-10-19 22:00:31.846946,-0.04171268762443214,-1.532746597009152,8.828762414211035
accelerometer,2023-10-19 22:00:31.856941,-0.5290238012831657,-1.0788161036983133,6.6283718460619445
accelerometer,2023-10-19 22:00:31.866936,-0.8761001860279589,-0.32603505802080035,3.496677164122462
accelerometer,2023-10-19 22:00:31.876931,-1.1120171662282199,0.5408345044557005,-0.45225101579129695
accelerometer,2023-10-19 22:00:31.886926,-1.177344209402427,1.393833800881356,-4.862808865216374
accelerometer,2023-10-19 22:00:31.896921,-1.123667637337744,2.0963578006140886,-9.176745246276258
